INFO:root:Using Tensorboard, logs will be saved in /home/sugon/zzw/NanoDet-PyTorch/save/logs
INFO:root:Creating model...
INFO:root:Setting up data...
INFO:root:loading annotations into memory...
INFO:root:Found 538 annotation files.
INFO:root:Load 538 xml files and 538 boxes
INFO:root:Done (t=0.04s)
INFO:root:loading annotations into memory...
INFO:root:Found 0 annotation files.
INFO:root:Load 0 xml files and 0 boxes
INFO:root:Done (t=0.00s)
INFO:root:Training batch size: 160
INFO:root:Starting training...
INFO:root:Start warming up...
INFO:root:warmup|Iter(130/300)| lr:6.86e-02| loss_qfl:0.0967| loss_bbox:0.2058| loss_dfl:0.1591| 
INFO:root:warmup|Iter(133/300)| lr:6.99e-02| loss_qfl:0.0961| loss_bbox:0.2087| loss_dfl:0.1593| 
INFO:root:warmup|Iter(136/300)| lr:7.11e-02| loss_qfl:0.0972| loss_bbox:0.2147| loss_dfl:0.1598| 
INFO:root:warmup|Iter(139/300)| lr:7.24e-02| loss_qfl:0.0980| loss_bbox:0.2128| loss_dfl:0.1602| 
INFO:root:warmup|Iter(142/300)| lr:7.36e-02| loss_qfl:0.0974| loss_bbox:0.2115| loss_dfl:0.1600| 
INFO:root:warmup|Iter(145/300)| lr:7.49e-02| loss_qfl:0.0991| loss_bbox:0.2067| loss_dfl:0.1601| 
INFO:root:warmup|Iter(148/300)| lr:7.62e-02| loss_qfl:0.0975| loss_bbox:0.2044| loss_dfl:0.1590| 
INFO:root:warmup|Iter(151/300)| lr:7.74e-02| loss_qfl:0.0977| loss_bbox:0.2033| loss_dfl:0.1577| 
INFO:root:warmup|Iter(154/300)| lr:7.87e-02| loss_qfl:0.0922| loss_bbox:0.2020| loss_dfl:0.1568| 
INFO:root:warmup|Iter(157/300)| lr:7.99e-02| loss_qfl:0.0939| loss_bbox:0.2039| loss_dfl:0.1571| 
INFO:root:warmup|Iter(160/300)| lr:8.12e-02| loss_qfl:0.0914| loss_bbox:0.2037| loss_dfl:0.1573| 
INFO:root:warmup|Iter(163/300)| lr:8.25e-02| loss_qfl:0.0897| loss_bbox:0.2084| loss_dfl:0.1577| 
INFO:root:warmup|Iter(166/300)| lr:8.37e-02| loss_qfl:0.1033| loss_bbox:0.2031| loss_dfl:0.1574| 
INFO:root:warmup|Iter(169/300)| lr:8.50e-02| loss_qfl:0.1070| loss_bbox:0.2046| loss_dfl:0.1579| 
INFO:root:warmup|Iter(172/300)| lr:8.62e-02| loss_qfl:0.1102| loss_bbox:0.2018| loss_dfl:0.1575| 
INFO:root:warmup|Iter(175/300)| lr:8.75e-02| loss_qfl:0.1023| loss_bbox:0.1963| loss_dfl:0.1568| 
INFO:root:warmup|Iter(178/300)| lr:8.88e-02| loss_qfl:0.0962| loss_bbox:0.1971| loss_dfl:0.1561| 
INFO:root:warmup|Iter(181/300)| lr:9.00e-02| loss_qfl:0.0933| loss_bbox:0.1949| loss_dfl:0.1553| 
INFO:root:warmup|Iter(184/300)| lr:9.13e-02| loss_qfl:0.0922| loss_bbox:0.1963| loss_dfl:0.1551| 
INFO:root:warmup|Iter(187/300)| lr:9.25e-02| loss_qfl:0.0903| loss_bbox:0.1989| loss_dfl:0.1558| 
INFO:root:warmup|Iter(190/300)| lr:9.38e-02| loss_qfl:0.0886| loss_bbox:0.1998| loss_dfl:0.1557| 
INFO:root:warmup|Iter(193/300)| lr:9.51e-02| loss_qfl:0.0925| loss_bbox:0.1971| loss_dfl:0.1550| 
INFO:root:warmup|Iter(196/300)| lr:9.63e-02| loss_qfl:0.0966| loss_bbox:0.1925| loss_dfl:0.1539| 
INFO:root:warmup|Iter(199/300)| lr:9.76e-02| loss_qfl:0.0958| loss_bbox:0.1916| loss_dfl:0.1538| 
INFO:root:warmup|Iter(202/300)| lr:9.88e-02| loss_qfl:0.0962| loss_bbox:0.1905| loss_dfl:0.1542| 
INFO:root:warmup|Iter(205/300)| lr:1.00e-01| loss_qfl:0.0944| loss_bbox:0.1918| loss_dfl:0.1545| 
INFO:root:warmup|Iter(208/300)| lr:1.01e-01| loss_qfl:0.0961| loss_bbox:0.1953| loss_dfl:0.1555| 
INFO:root:warmup|Iter(211/300)| lr:1.03e-01| loss_qfl:0.0978| loss_bbox:0.1954| loss_dfl:0.1559| 
INFO:root:warmup|Iter(214/300)| lr:1.04e-01| loss_qfl:0.0989| loss_bbox:0.1995| loss_dfl:0.1561| 
INFO:root:warmup|Iter(217/300)| lr:1.05e-01| loss_qfl:0.0971| loss_bbox:0.2045| loss_dfl:0.1568| 
INFO:root:warmup|Iter(220/300)| lr:1.06e-01| loss_qfl:0.0944| loss_bbox:0.2058| loss_dfl:0.1566| 
INFO:root:warmup|Iter(223/300)| lr:1.08e-01| loss_qfl:0.0882| loss_bbox:0.2039| loss_dfl:0.1564| 
INFO:root:warmup|Iter(226/300)| lr:1.09e-01| loss_qfl:0.0949| loss_bbox:0.1989| loss_dfl:0.1551| 
INFO:root:warmup|Iter(229/300)| lr:1.10e-01| loss_qfl:0.0977| loss_bbox:0.1987| loss_dfl:0.1549| 
INFO:root:warmup|Iter(232/300)| lr:1.11e-01| loss_qfl:0.1000| loss_bbox:0.2017| loss_dfl:0.1558| 
INFO:root:warmup|Iter(235/300)| lr:1.13e-01| loss_qfl:0.0970| loss_bbox:0.2014| loss_dfl:0.1558| 
INFO:root:warmup|Iter(238/300)| lr:1.14e-01| loss_qfl:0.0910| loss_bbox:0.1965| loss_dfl:0.1547| 
INFO:root:warmup|Iter(241/300)| lr:1.15e-01| loss_qfl:0.0916| loss_bbox:0.1940| loss_dfl:0.1539| 
INFO:root:warmup|Iter(244/300)| lr:1.16e-01| loss_qfl:0.0929| loss_bbox:0.1956| loss_dfl:0.1536| 
INFO:root:warmup|Iter(247/300)| lr:1.18e-01| loss_qfl:0.0961| loss_bbox:0.2001| loss_dfl:0.1546| 
INFO:root:warmup|Iter(250/300)| lr:1.19e-01| loss_qfl:0.0956| loss_bbox:0.2021| loss_dfl:0.1551| 
INFO:root:warmup|Iter(253/300)| lr:1.20e-01| loss_qfl:0.0930| loss_bbox:0.2010| loss_dfl:0.1554| 
INFO:root:warmup|Iter(256/300)| lr:1.22e-01| loss_qfl:0.0897| loss_bbox:0.1978| loss_dfl:0.1551| 
INFO:root:warmup|Iter(259/300)| lr:1.23e-01| loss_qfl:0.0932| loss_bbox:0.1968| loss_dfl:0.1549| 
INFO:root:warmup|Iter(262/300)| lr:1.24e-01| loss_qfl:0.0931| loss_bbox:0.1943| loss_dfl:0.1547| 
INFO:root:warmup|Iter(265/300)| lr:1.25e-01| loss_qfl:0.0918| loss_bbox:0.1931| loss_dfl:0.1545| 
INFO:root:warmup|Iter(268/300)| lr:1.27e-01| loss_qfl:0.0857| loss_bbox:0.1893| loss_dfl:0.1541| 
INFO:root:warmup|Iter(271/300)| lr:1.28e-01| loss_qfl:0.0857| loss_bbox:0.1886| loss_dfl:0.1541| 
INFO:root:warmup|Iter(274/300)| lr:1.29e-01| loss_qfl:0.0856| loss_bbox:0.1896| loss_dfl:0.1544| 
INFO:root:warmup|Iter(277/300)| lr:1.30e-01| loss_qfl:0.0864| loss_bbox:0.1913| loss_dfl:0.1542| 
INFO:root:warmup|Iter(280/300)| lr:1.32e-01| loss_qfl:0.0845| loss_bbox:0.1900| loss_dfl:0.1531| 
INFO:root:warmup|Iter(283/300)| lr:1.33e-01| loss_qfl:0.0843| loss_bbox:0.1910| loss_dfl:0.1531| 
INFO:root:warmup|Iter(286/300)| lr:1.34e-01| loss_qfl:0.0868| loss_bbox:0.1928| loss_dfl:0.1524| 
INFO:root:warmup|Iter(289/300)| lr:1.35e-01| loss_qfl:0.0906| loss_bbox:0.1919| loss_dfl:0.1529| 
INFO:root:warmup|Iter(292/300)| lr:1.37e-01| loss_qfl:0.0903| loss_bbox:0.1907| loss_dfl:0.1526| 
INFO:root:warmup|Iter(295/300)| lr:1.38e-01| loss_qfl:0.0911| loss_bbox:0.1891| loss_dfl:0.1525| 
INFO:root:warmup|Iter(298/300)| lr:1.39e-01| loss_qfl:0.0911| loss_bbox:0.1877| loss_dfl:0.1529| 
INFO:root:train|Epoch1/190|Iter1(0/3)| lr:1.40e-01| loss_qfl:0.0900| loss_bbox:0.1820| loss_dfl:0.1531| 
INFO:root:train|Epoch2/190|Iter4(0/3)| lr:1.40e-01| loss_qfl:0.0945| loss_bbox:0.1738| loss_dfl:0.1484| 
INFO:root:train|Epoch3/190|Iter7(0/3)| lr:1.40e-01| loss_qfl:0.0799| loss_bbox:0.1777| loss_dfl:0.1513| 
INFO:root:train|Epoch4/190|Iter10(0/3)| lr:1.40e-01| loss_qfl:0.0685| loss_bbox:0.1826| loss_dfl:0.1516| 
INFO:root:train|Epoch5/190|Iter13(0/3)| lr:1.40e-01| loss_qfl:0.0936| loss_bbox:0.1878| loss_dfl:0.1520| 
INFO:root:train|Epoch6/190|Iter16(0/3)| lr:1.40e-01| loss_qfl:0.0892| loss_bbox:0.1775| loss_dfl:0.1504| 
INFO:root:train|Epoch7/190|Iter19(0/3)| lr:1.40e-01| loss_qfl:0.0791| loss_bbox:0.1915| loss_dfl:0.1529| 
INFO:root:train|Epoch8/190|Iter22(0/3)| lr:1.40e-01| loss_qfl:0.1084| loss_bbox:0.1825| loss_dfl:0.1513| 
INFO:root:train|Epoch9/190|Iter25(0/3)| lr:1.40e-01| loss_qfl:0.0838| loss_bbox:0.1754| loss_dfl:0.1505| 
INFO:root:train|Epoch10/190|Iter28(0/3)| lr:1.40e-01| loss_qfl:0.0901| loss_bbox:0.1858| loss_dfl:0.1531| 
